model_size,question_type,design,criteria,material,mean_error
7.0,parallel,spacecraft component,high strength,aluminum,-0.684931506849315
7.0,parallel,spacecraft component,high strength,titanium,1.1095890410958904
7.0,parallel,spacecraft component,high strength,glass,-5.123287671232877
7.0,parallel,spacecraft component,high strength,wood,-2.808219178082192
7.0,parallel,spacecraft component,high strength,thermoplastic,-1.6712328767123288
7.0,parallel,spacecraft component,high strength,elastomer,-1.6849315068493151
7.0,parallel,spacecraft component,high strength,thermoset,-0.547945205479452
7.0,parallel,spacecraft component,high strength,composite,0.5068493150684932
7.0,parallel,underwater component,lightweight,steel,-4.648648648648648
7.0,parallel,underwater component,lightweight,aluminum,-1.4864864864864864
7.0,parallel,underwater component,lightweight,titanium,-0.6891891891891891
7.0,parallel,underwater component,lightweight,glass,-2.0
7.0,parallel,underwater component,lightweight,wood,3.472972972972973
7.0,parallel,underwater component,lightweight,thermoplastic,3.72972972972973
7.0,parallel,underwater component,lightweight,elastomer,6.878378378378378
7.0,parallel,underwater component,lightweight,thermoset,2.7162162162162162
7.0,parallel,underwater component,lightweight,composite,0.6351351351351351
7.0,parallel,underwater component,heat resistant,steel,-1.605263157894737
7.0,parallel,underwater component,heat resistant,aluminum,-3.3552631578947367
7.0,parallel,underwater component,heat resistant,titanium,0.7368421052631579
7.0,parallel,underwater component,heat resistant,glass,-2.8947368421052633
7.0,parallel,underwater component,heat resistant,wood,-1.9736842105263157
7.0,parallel,underwater component,heat resistant,thermoplastic,-2.25
7.0,parallel,underwater component,heat resistant,elastomer,-2.486842105263158
7.0,parallel,underwater component,heat resistant,thermoset,-0.15789473684210525
7.0,parallel,underwater component,heat resistant,composite,-1.3026315789473684
7.0,parallel,underwater component,corrosion resistant,steel,-4.243589743589744
7.0,parallel,underwater component,corrosion resistant,aluminum,-2.4743589743589745
7.0,parallel,underwater component,corrosion resistant,titanium,0.01282051282051282
7.0,parallel,underwater component,corrosion resistant,glass,1.0384615384615385
7.0,parallel,underwater component,corrosion resistant,wood,-1.6794871794871795
7.0,parallel,underwater component,corrosion resistant,thermoplastic,-0.6282051282051282
7.0,parallel,underwater component,corrosion resistant,elastomer,-1.294871794871795
7.0,parallel,underwater component,corrosion resistant,thermoset,-0.02564102564102564
7.0,parallel,underwater component,corrosion resistant,composite,1.8717948717948718
7.0,parallel,underwater component,high strength,steel,6.197183098591549
7.0,parallel,underwater component,high strength,aluminum,1.8732394366197183
7.0,parallel,underwater component,high strength,titanium,1.971830985915493
7.0,parallel,underwater component,high strength,glass,-5.450704225352113
7.0,parallel,underwater component,high strength,wood,-2.3943661971830985
7.0,parallel,underwater component,high strength,thermoplastic,-0.2535211267605634
7.0,parallel,underwater component,high strength,elastomer,-4.211267605633803
7.0,parallel,underwater component,high strength,thermoset,2.0140845070422535
7.0,parallel,underwater component,high strength,composite,2.183098591549296
7.0,parallel,safety helmet,lightweight,steel,-4.583333333333333
7.0,parallel,safety helmet,lightweight,aluminum,-2.8333333333333335
7.0,parallel,safety helmet,lightweight,titanium,-0.3055555555555556
7.0,parallel,safety helmet,lightweight,glass,-2.361111111111111
7.0,parallel,safety helmet,lightweight,wood,-1.6111111111111112
7.0,parallel,safety helmet,lightweight,thermoplastic,3.9583333333333335
7.0,parallel,safety helmet,lightweight,elastomer,2.9305555555555554
7.0,parallel,safety helmet,lightweight,thermoset,2.3055555555555554
7.0,parallel,safety helmet,lightweight,composite,1.375
7.0,parallel,safety helmet,heat resistant,steel,7.915492957746479
7.0,parallel,safety helmet,heat resistant,aluminum,0.056338028169014086
7.0,parallel,safety helmet,heat resistant,titanium,4.929577464788732
7.0,parallel,safety helmet,heat resistant,glass,-1.056338028169014
7.0,parallel,safety helmet,heat resistant,wood,-2.591549295774648
7.0,parallel,safety helmet,heat resistant,thermoplastic,-1.1408450704225352
7.0,parallel,safety helmet,heat resistant,elastomer,-2.3943661971830985
7.0,parallel,safety helmet,heat resistant,thermoset,2.3098591549295775
7.0,parallel,safety helmet,heat resistant,composite,-0.36619718309859156
7.0,parallel,safety helmet,corrosion resistant,steel,6.027777777777778
7.0,parallel,safety helmet,corrosion resistant,aluminum,-2.4166666666666665
7.0,parallel,safety helmet,corrosion resistant,titanium,3.138888888888889
7.0,parallel,safety helmet,corrosion resistant,glass,-2.763888888888889
7.0,parallel,safety helmet,corrosion resistant,wood,-2.9444444444444446
7.0,parallel,safety helmet,corrosion resistant,thermoplastic,3.638888888888889
7.0,parallel,safety helmet,corrosion resistant,elastomer,2.2777777777777777
7.0,parallel,safety helmet,corrosion resistant,thermoset,1.9583333333333333
7.0,parallel,safety helmet,corrosion resistant,composite,0.9305555555555556
7.0,parallel,safety helmet,high strength,steel,6.71830985915493
7.0,parallel,safety helmet,high strength,aluminum,0.2112676056338028
7.0,parallel,safety helmet,high strength,titanium,2.6338028169014085
7.0,parallel,safety helmet,high strength,glass,-3.3380281690140845
7.0,parallel,safety helmet,high strength,wood,-3.183098591549296
7.0,parallel,safety helmet,high strength,thermoplastic,1.2253521126760563
7.0,parallel,safety helmet,high strength,elastomer,-3.267605633802817
7.0,parallel,safety helmet,high strength,thermoset,2.9577464788732395
7.0,parallel,safety helmet,high strength,composite,-1.2112676056338028
7.0,chain-of-thought,kitchen utensil grip,lightweight,steel,2.364864864864865
7.0,chain-of-thought,kitchen utensil grip,lightweight,aluminum,0.27710843373493976
7.0,chain-of-thought,kitchen utensil grip,lightweight,titanium,0.7640449438202247
7.0,chain-of-thought,kitchen utensil grip,lightweight,glass,-0.8860759493670886
7.0,chain-of-thought,kitchen utensil grip,lightweight,wood,3.973684210526316
7.0,chain-of-thought,kitchen utensil grip,lightweight,thermoplastic,4.753086419753086
7.0,chain-of-thought,kitchen utensil grip,lightweight,elastomer,6.205479452054795
7.0,chain-of-thought,kitchen utensil grip,lightweight,thermoset,4.373333333333333
7.0,chain-of-thought,kitchen utensil grip,lightweight,composite,-0.05194805194805195
7.0,chain-of-thought,kitchen utensil grip,heat resistant,steel,4.136986301369863
7.0,chain-of-thought,kitchen utensil grip,heat resistant,aluminum,-1.2054794520547945
7.0,chain-of-thought,kitchen utensil grip,heat resistant,titanium,4.041095890410959
7.0,chain-of-thought,kitchen utensil grip,heat resistant,glass,2.8493150684931505
7.0,chain-of-thought,kitchen utensil grip,heat resistant,wood,-2.9726027397260273
7.0,chain-of-thought,kitchen utensil grip,heat resistant,thermoplastic,1.6575342465753424
7.0,chain-of-thought,kitchen utensil grip,heat resistant,elastomer,3.164383561643836
7.0,chain-of-thought,kitchen utensil grip,heat resistant,thermoset,2.5753424657534247
7.0,chain-of-thought,kitchen utensil grip,heat resistant,composite,1.1232876712328768
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,steel,3.4794520547945207
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,aluminum,3.0684931506849313
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,titanium,2.9452054794520546
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,glass,-2.4794520547945207
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,wood,-2.356164383561644
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,thermoplastic,-2.410958904109589
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,elastomer,3.958904109589041
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,thermoset,2.808219178082192
7.0,chain-of-thought,kitchen utensil grip,corrosion resistant,composite,2.3013698630136985
7.0,chain-of-thought,kitchen utensil grip,high strength,steel,3.891891891891892
7.0,chain-of-thought,kitchen utensil grip,high strength,aluminum,1.7432432432432432
7.0,chain-of-thought,kitchen utensil grip,high strength,titanium,2.175675675675676
7.0,chain-of-thought,kitchen utensil grip,high strength,glass,-4.472972972972973
7.0,chain-of-thought,kitchen utensil grip,high strength,wood,-1.2972972972972974
7.0,chain-of-thought,kitchen utensil grip,high strength,thermoplastic,0.9864864864864865
7.0,chain-of-thought,kitchen utensil grip,high strength,elastomer,1.9189189189189189
7.0,chain-of-thought,kitchen utensil grip,high strength,thermoset,1.472972972972973
7.0,chain-of-thought,kitchen utensil grip,high strength,composite,0.5540540540540541
7.0,chain-of-thought,spacecraft component,lightweight,steel,-3.9577464788732395
7.0,chain-of-thought,spacecraft component,lightweight,aluminum,1.9295774647887325
7.0,chain-of-thought,spacecraft component,lightweight,titanium,0.5633802816901409
7.0,chain-of-thought,spacecraft component,lightweight,glass,2.4507042253521125
7.0,chain-of-thought,spacecraft component,lightweight,wood,-4.71830985915493
7.0,chain-of-thought,spacecraft component,lightweight,thermoplastic,2.4225352112676055
7.0,chain-of-thought,spacecraft component,lightweight,elastomer,3.7183098591549295
7.0,chain-of-thought,spacecraft component,lightweight,thermoset,2.3661971830985915
7.0,chain-of-thought,spacecraft component,lightweight,composite,3.1971830985915495
7.0,chain-of-thought,spacecraft component,heat resistant,steel,1.8666666666666667
7.0,chain-of-thought,spacecraft component,heat resistant,aluminum,-5.1066666666666665
7.0,chain-of-thought,spacecraft component,heat resistant,titanium,-0.7333333333333333
7.0,chain-of-thought,spacecraft component,heat resistant,glass,-0.02666666666666667
7.0,chain-of-thought,spacecraft component,heat resistant,wood,-2.013333333333333
7.0,chain-of-thought,spacecraft component,heat resistant,thermoplastic,0.37333333333333335
7.0,chain-of-thought,spacecraft component,heat resistant,elastomer,-1.4933333333333334
7.0,chain-of-thought,spacecraft component,heat resistant,thermoset,3.533333333333333
7.0,chain-of-thought,spacecraft component,heat resistant,composite,0.17333333333333334
7.0,chain-of-thought,spacecraft component,corrosion resistant,steel,1.5942028985507246
7.0,chain-of-thought,spacecraft component,corrosion resistant,aluminum,1.3478260869565217
7.0,chain-of-thought,spacecraft component,corrosion resistant,titanium,2.2318840579710146
7.0,chain-of-thought,spacecraft component,corrosion resistant,glass,1.9130434782608696
7.0,chain-of-thought,spacecraft component,corrosion resistant,wood,-1.2173913043478262
7.0,chain-of-thought,spacecraft component,corrosion resistant,thermoplastic,2.072463768115942
7.0,chain-of-thought,spacecraft component,corrosion resistant,elastomer,-0.08695652173913043
7.0,chain-of-thought,spacecraft component,corrosion resistant,thermoset,4.739130434782608
7.0,chain-of-thought,spacecraft component,corrosion resistant,composite,2.1884057971014492
7.0,chain-of-thought,spacecraft component,high strength,steel,3.164383561643836
7.0,chain-of-thought,spacecraft component,high strength,aluminum,-1.6849315068493151
7.0,chain-of-thought,spacecraft component,high strength,titanium,2.1095890410958904
7.0,chain-of-thought,spacecraft component,high strength,glass,-3.1232876712328768
7.0,chain-of-thought,spacecraft component,high strength,wood,-2.808219178082192
7.0,chain-of-thought,spacecraft component,high strength,thermoplastic,-0.6712328767123288
7.0,chain-of-thought,spacecraft component,high strength,elastomer,-1.6849315068493151
7.0,chain-of-thought,spacecraft component,high strength,thermoset,2.452054794520548
7.0,chain-of-thought,spacecraft component,high strength,composite,0.5068493150684932
7.0,chain-of-thought,underwater component,lightweight,steel,-1.6486486486486487
7.0,chain-of-thought,underwater component,lightweight,aluminum,1.5135135135135136
7.0,chain-of-thought,underwater component,lightweight,titanium,-0.6891891891891891
7.0,chain-of-thought,underwater component,lightweight,glass,3.0
7.0,chain-of-thought,underwater component,lightweight,wood,0.47297297297297297
7.0,chain-of-thought,underwater component,lightweight,thermoplastic,3.72972972972973
7.0,chain-of-thought,underwater component,lightweight,elastomer,5.878378378378378
7.0,chain-of-thought,underwater component,lightweight,thermoset,3.7162162162162162
7.0,chain-of-thought,underwater component,lightweight,composite,0.6351351351351351
7.0,chain-of-thought,underwater component,heat resistant,steel,3.3947368421052633
7.0,chain-of-thought,underwater component,heat resistant,aluminum,-1.355263157894737
7.0,chain-of-thought,underwater component,heat resistant,titanium,-0.2631578947368421
7.0,chain-of-thought,underwater component,heat resistant,glass,1.105263157894737
7.0,chain-of-thought,underwater component,heat resistant,wood,-1.9736842105263157
7.0,chain-of-thought,underwater component,heat resistant,thermoplastic,0.75
7.0,chain-of-thought,underwater component,heat resistant,elastomer,3.513157894736842
7.0,chain-of-thought,underwater component,heat resistant,thermoset,3.8421052631578947
7.0,chain-of-thought,underwater component,heat resistant,composite,-0.3026315789473684
7.0,chain-of-thought,underwater component,corrosion resistant,steel,0.7564102564102564
7.0,chain-of-thought,underwater component,corrosion resistant,aluminum,0.5256410256410257
7.0,chain-of-thought,underwater component,corrosion resistant,titanium,2.0128205128205128
7.0,chain-of-thought,underwater component,corrosion resistant,glass,4.038461538461538
7.0,chain-of-thought,underwater component,corrosion resistant,wood,-1.6794871794871795
7.0,chain-of-thought,underwater component,corrosion resistant,thermoplastic,2.371794871794872
7.0,chain-of-thought,underwater component,corrosion resistant,elastomer,3.7051282051282053
7.0,chain-of-thought,underwater component,corrosion resistant,thermoset,4.9743589743589745
7.0,chain-of-thought,underwater component,corrosion resistant,composite,2.871794871794872
7.0,chain-of-thought,underwater component,high strength,steel,3.1971830985915495
7.0,chain-of-thought,underwater component,high strength,aluminum,-1.1267605633802817
7.0,chain-of-thought,underwater component,high strength,titanium,-0.028169014084507043
7.0,chain-of-thought,underwater component,high strength,glass,-3.4507042253521125
7.0,chain-of-thought,underwater component,high strength,wood,-2.3943661971830985
7.0,chain-of-thought,underwater component,high strength,thermoplastic,0.7464788732394366
7.0,chain-of-thought,underwater component,high strength,elastomer,-0.2112676056338028
7.0,chain-of-thought,underwater component,high strength,thermoset,3.0140845070422535
7.0,chain-of-thought,underwater component,high strength,composite,1.1830985915492958
7.0,chain-of-thought,safety helmet,lightweight,steel,-1.5833333333333333
7.0,chain-of-thought,safety helmet,lightweight,aluminum,1.1666666666666667
7.0,chain-of-thought,safety helmet,lightweight,titanium,-0.3055555555555556
7.0,chain-of-thought,safety helmet,lightweight,glass,-0.3611111111111111
7.0,chain-of-thought,safety helmet,lightweight,wood,0.3888888888888889
7.0,chain-of-thought,safety helmet,lightweight,thermoplastic,3.9583333333333335
7.0,chain-of-thought,safety helmet,lightweight,elastomer,5.930555555555555
7.0,chain-of-thought,safety helmet,lightweight,thermoset,3.3055555555555554
7.0,chain-of-thought,safety helmet,lightweight,composite,3.375
7.0,chain-of-thought,safety helmet,heat resistant,steel,2.915492957746479
7.0,chain-of-thought,safety helmet,heat resistant,aluminum,0.056338028169014086
7.0,chain-of-thought,safety helmet,heat resistant,titanium,2.9295774647887325
7.0,chain-of-thought,safety helmet,heat resistant,glass,3.943661971830986
7.0,chain-of-thought,safety helmet,heat resistant,wood,-2.591549295774648
7.0,chain-of-thought,safety helmet,heat resistant,thermoplastic,-1.1408450704225352
7.0,chain-of-thought,safety helmet,heat resistant,elastomer,0.6056338028169014
7.0,chain-of-thought,safety helmet,heat resistant,thermoset,3.3098591549295775
7.0,chain-of-thought,safety helmet,heat resistant,composite,-0.36619718309859156
7.0,chain-of-thought,safety helmet,corrosion resistant,steel,1.0277777777777777
7.0,chain-of-thought,safety helmet,corrosion resistant,aluminum,0.5833333333333334
7.0,chain-of-thought,safety helmet,corrosion resistant,titanium,2.138888888888889
7.0,chain-of-thought,safety helmet,corrosion resistant,glass,-0.7638888888888888
7.0,chain-of-thought,safety helmet,corrosion resistant,wood,-2.9444444444444446
7.0,chain-of-thought,safety helmet,corrosion resistant,thermoplastic,1.6388888888888888
7.0,chain-of-thought,safety helmet,corrosion resistant,elastomer,-1.7222222222222223
7.0,chain-of-thought,safety helmet,corrosion resistant,thermoset,2.9583333333333335
7.0,chain-of-thought,safety helmet,corrosion resistant,composite,0.9305555555555556
7.0,chain-of-thought,safety helmet,high strength,steel,3.7183098591549295
7.0,chain-of-thought,safety helmet,high strength,aluminum,0.2112676056338028
7.0,chain-of-thought,safety helmet,high strength,titanium,1.6338028169014085
7.0,chain-of-thought,safety helmet,high strength,glass,-1.3380281690140845
7.0,chain-of-thought,safety helmet,high strength,wood,-3.183098591549296
7.0,chain-of-thought,safety helmet,high strength,thermoplastic,-0.7746478873239436
7.0,chain-of-thought,safety helmet,high strength,elastomer,-3.267605633802817
7.0,chain-of-thought,safety helmet,high strength,thermoset,1.9577464788732395
7.0,chain-of-thought,safety helmet,high strength,composite,1.7887323943661972
14.0,agentic,kitchen utensil grip,lightweight,steel,-2.635135135135135
14.0,agentic,kitchen utensil grip,lightweight,aluminum,0.27710843373493976
14.0,agentic,kitchen utensil grip,lightweight,titanium,0.7640449438202247
14.0,agentic,kitchen utensil grip,lightweight,glass,1.1139240506329113
14.0,agentic,kitchen utensil grip,lightweight,wood,4.973684210526316
14.0,agentic,kitchen utensil grip,lightweight,thermoplastic,4.753086419753086
14.0,agentic,kitchen utensil grip,lightweight,elastomer,5.205479452054795
14.0,agentic,kitchen utensil grip,lightweight,thermoset,4.373333333333333
14.0,agentic,kitchen utensil grip,lightweight,composite,-0.05194805194805195
14.0,agentic,kitchen utensil grip,heat resistant,steel,5.136986301369863
14.0,agentic,kitchen utensil grip,heat resistant,aluminum,-2.2054794520547945
14.0,agentic,kitchen utensil grip,heat resistant,titanium,5.041095890410959
14.0,agentic,kitchen utensil grip,heat resistant,glass,4.8493150684931505
14.0,agentic,kitchen utensil grip,heat resistant,wood,-1.9726027397260273
14.0,agentic,kitchen utensil grip,heat resistant,thermoplastic,-1.3424657534246576
14.0,agentic,kitchen utensil grip,heat resistant,elastomer,-0.8356164383561644
14.0,agentic,kitchen utensil grip,heat resistant,thermoset,2.5753424657534247
14.0,agentic,kitchen utensil grip,heat resistant,composite,1.1232876712328768
14.0,agentic,kitchen utensil grip,corrosion resistant,steel,3.4794520547945207
14.0,agentic,kitchen utensil grip,corrosion resistant,aluminum,-0.9315068493150684
14.0,agentic,kitchen utensil grip,corrosion resistant,titanium,4.945205479452055
14.0,agentic,kitchen utensil grip,corrosion resistant,glass,-0.4794520547945205
14.0,agentic,kitchen utensil grip,corrosion resistant,wood,-2.356164383561644
14.0,agentic,kitchen utensil grip,corrosion resistant,thermoplastic,3.589041095890411
14.0,agentic,kitchen utensil grip,corrosion resistant,elastomer,3.958904109589041
14.0,agentic,kitchen utensil grip,corrosion resistant,thermoset,2.808219178082192
14.0,agentic,kitchen utensil grip,corrosion resistant,composite,2.3013698630136985
14.0,agentic,kitchen utensil grip,high strength,steel,3.891891891891892
14.0,agentic,kitchen utensil grip,high strength,aluminum,-2.2567567567567566
14.0,agentic,kitchen utensil grip,high strength,titanium,1.1756756756756757
14.0,agentic,kitchen utensil grip,high strength,glass,-3.472972972972973
14.0,agentic,kitchen utensil grip,high strength,wood,-2.2972972972972974
14.0,agentic,kitchen utensil grip,high strength,thermoplastic,-0.013513513513513514
14.0,agentic,kitchen utensil grip,high strength,elastomer,0.918918918918919
14.0,agentic,kitchen utensil grip,high strength,thermoset,1.472972972972973
14.0,agentic,kitchen utensil grip,high strength,composite,0.5540540540540541
14.0,agentic,spacecraft component,lightweight,steel,-4.957746478873239
14.0,agentic,spacecraft component,lightweight,aluminum,1.9295774647887325
14.0,agentic,spacecraft component,lightweight,titanium,0.5633802816901409
14.0,agentic,spacecraft component,lightweight,glass,-0.5492957746478874
14.0,agentic,spacecraft component,lightweight,wood,-4.71830985915493
14.0,agentic,spacecraft component,lightweight,thermoplastic,3.4225352112676055
14.0,agentic,spacecraft component,lightweight,elastomer,0.7183098591549296
14.0,agentic,spacecraft component,lightweight,thermoset,-0.6338028169014085
14.0,agentic,spacecraft component,lightweight,composite,1.1971830985915493
14.0,agentic,spacecraft component,heat resistant,steel,0.8666666666666667
14.0,agentic,spacecraft component,heat resistant,aluminum,-4.1066666666666665
14.0,agentic,spacecraft component,heat resistant,titanium,1.2666666666666666
14.0,agentic,spacecraft component,heat resistant,glass,-0.02666666666666667
14.0,agentic,spacecraft component,heat resistant,wood,-2.013333333333333
14.0,agentic,spacecraft component,heat resistant,thermoplastic,-2.6266666666666665
14.0,agentic,spacecraft component,heat resistant,elastomer,-1.4933333333333334
14.0,agentic,spacecraft component,heat resistant,thermoset,3.533333333333333
14.0,agentic,spacecraft component,heat resistant,composite,0.17333333333333334
14.0,agentic,spacecraft component,corrosion resistant,steel,-2.4057971014492754
14.0,agentic,spacecraft component,corrosion resistant,aluminum,1.3478260869565217
14.0,agentic,spacecraft component,corrosion resistant,titanium,0.2318840579710145
14.0,agentic,spacecraft component,corrosion resistant,glass,-2.0869565217391304
14.0,agentic,spacecraft component,corrosion resistant,wood,-1.2173913043478262
14.0,agentic,spacecraft component,corrosion resistant,thermoplastic,5.072463768115942
14.0,agentic,spacecraft component,corrosion resistant,elastomer,1.9130434782608696
14.0,agentic,spacecraft component,corrosion resistant,thermoset,3.739130434782609
14.0,agentic,spacecraft component,corrosion resistant,composite,2.1884057971014492
14.0,agentic,spacecraft component,high strength,steel,0.1643835616438356
14.0,agentic,spacecraft component,high strength,aluminum,-2.684931506849315
14.0,agentic,spacecraft component,high strength,titanium,0.1095890410958904
14.0,agentic,spacecraft component,high strength,glass,-5.123287671232877
14.0,agentic,spacecraft component,high strength,wood,-2.808219178082192
14.0,agentic,spacecraft component,high strength,thermoplastic,-3.671232876712329
14.0,agentic,spacecraft component,high strength,elastomer,-2.684931506849315
14.0,agentic,spacecraft component,high strength,thermoset,1.452054794520548
14.0,agentic,spacecraft component,high strength,composite,0.5068493150684932
14.0,agentic,underwater component,lightweight,steel,-4.648648648648648
14.0,agentic,underwater component,lightweight,aluminum,1.5135135135135136
14.0,agentic,underwater component,lightweight,titanium,-0.6891891891891891
14.0,agentic,underwater component,lightweight,glass,0.0
14.0,agentic,underwater component,lightweight,wood,0.47297297297297297
14.0,agentic,underwater component,lightweight,thermoplastic,4.72972972972973
14.0,agentic,underwater component,lightweight,elastomer,4.878378378378378
14.0,agentic,underwater component,lightweight,thermoset,0.7162162162162162
14.0,agentic,underwater component,lightweight,composite,0.6351351351351351
14.0,agentic,underwater component,heat resistant,steel,3.3947368421052633
14.0,agentic,underwater component,heat resistant,aluminum,-3.3552631578947367
14.0,agentic,underwater component,heat resistant,titanium,0.7368421052631579
14.0,agentic,underwater component,heat resistant,glass,1.105263157894737
14.0,agentic,underwater component,heat resistant,wood,-1.9736842105263157
14.0,agentic,underwater component,heat resistant,thermoplastic,-2.25
14.0,agentic,underwater component,heat resistant,elastomer,-1.486842105263158
14.0,agentic,underwater component,heat resistant,thermoset,3.8421052631578947
14.0,agentic,underwater component,heat resistant,composite,-0.3026315789473684
14.0,agentic,underwater component,corrosion resistant,steel,-2.2435897435897436
14.0,agentic,underwater component,corrosion resistant,aluminum,-1.4743589743589745
14.0,agentic,underwater component,corrosion resistant,titanium,0.01282051282051282
14.0,agentic,underwater component,corrosion resistant,glass,3.0384615384615383
14.0,agentic,underwater component,corrosion resistant,wood,-1.6794871794871795
14.0,agentic,underwater component,corrosion resistant,thermoplastic,1.3717948717948718
14.0,agentic,underwater component,corrosion resistant,elastomer,4.705128205128205
14.0,agentic,underwater component,corrosion resistant,thermoset,3.9743589743589745
14.0,agentic,underwater component,corrosion resistant,composite,2.871794871794872
14.0,agentic,underwater component,high strength,steel,4.197183098591549
14.0,agentic,underwater component,high strength,aluminum,0.8732394366197183
14.0,agentic,underwater component,high strength,titanium,-0.028169014084507043
14.0,agentic,underwater component,high strength,glass,-3.4507042253521125
14.0,agentic,underwater component,high strength,wood,-2.3943661971830985
14.0,agentic,underwater component,high strength,thermoplastic,-2.2535211267605635
14.0,agentic,underwater component,high strength,elastomer,-2.211267605633803
14.0,agentic,underwater component,high strength,thermoset,2.0140845070422535
14.0,agentic,underwater component,high strength,composite,1.1830985915492958
14.0,agentic,safety helmet,lightweight,steel,-4.583333333333333
14.0,agentic,safety helmet,lightweight,aluminum,1.1666666666666667
14.0,agentic,safety helmet,lightweight,titanium,-0.3055555555555556
14.0,agentic,safety helmet,lightweight,glass,-2.361111111111111
14.0,agentic,safety helmet,lightweight,wood,-1.6111111111111112
14.0,agentic,safety helmet,lightweight,thermoplastic,4.958333333333333
14.0,agentic,safety helmet,lightweight,elastomer,1.9305555555555556
14.0,agentic,safety helmet,lightweight,thermoset,3.3055555555555554
14.0,agentic,safety helmet,lightweight,composite,1.375
14.0,agentic,safety helmet,heat resistant,steel,4.915492957746479
14.0,agentic,safety helmet,heat resistant,aluminum,-0.9436619718309859
14.0,agentic,safety helmet,heat resistant,titanium,2.9295774647887325
14.0,agentic,safety helmet,heat resistant,glass,0.9436619718309859
14.0,agentic,safety helmet,heat resistant,wood,-2.591549295774648
14.0,agentic,safety helmet,heat resistant,thermoplastic,-2.140845070422535
14.0,agentic,safety helmet,heat resistant,elastomer,-2.3943661971830985
14.0,agentic,safety helmet,heat resistant,thermoset,3.3098591549295775
14.0,agentic,safety helmet,heat resistant,composite,-0.36619718309859156
14.0,agentic,safety helmet,corrosion resistant,steel,3.0277777777777777
14.0,agentic,safety helmet,corrosion resistant,aluminum,2.5833333333333335
14.0,agentic,safety helmet,corrosion resistant,titanium,4.138888888888889
14.0,agentic,safety helmet,corrosion resistant,glass,-2.763888888888889
14.0,agentic,safety helmet,corrosion resistant,wood,-2.9444444444444446
14.0,agentic,safety helmet,corrosion resistant,thermoplastic,2.638888888888889
14.0,agentic,safety helmet,corrosion resistant,elastomer,0.2777777777777778
14.0,agentic,safety helmet,corrosion resistant,thermoset,2.9583333333333335
14.0,agentic,safety helmet,corrosion resistant,composite,0.9305555555555556
14.0,agentic,safety helmet,high strength,steel,4.71830985915493
14.0,agentic,safety helmet,high strength,aluminum,1.2112676056338028
14.0,agentic,safety helmet,high strength,titanium,1.6338028169014085
14.0,agentic,safety helmet,high strength,glass,-3.3380281690140845
14.0,agentic,safety helmet,high strength,wood,-3.183098591549296
14.0,agentic,safety helmet,high strength,thermoplastic,0.22535211267605634
14.0,agentic,safety helmet,high strength,elastomer,-3.267605633802817
14.0,agentic,safety helmet,high strength,thermoset,1.9577464788732395
14.0,agentic,safety helmet,high strength,composite,-0.2112676056338028
14.0,zero-shot,kitchen utensil grip,lightweight,steel,-1.635135135135135
14.0,zero-shot,kitchen utensil grip,lightweight,aluminum,0.27710843373493976
14.0,zero-shot,kitchen utensil grip,lightweight,titanium,0.7640449438202247
14.0,zero-shot,kitchen utensil grip,lightweight,glass,2.1139240506329116
14.0,zero-shot,kitchen utensil grip,lightweight,wood,4.973684210526316
14.0,zero-shot,kitchen utensil grip,lightweight,thermoplastic,4.753086419753086
14.0,zero-shot,kitchen utensil grip,lightweight,elastomer,6.205479452054795
14.0,zero-shot,kitchen utensil grip,lightweight,thermoset,4.373333333333333
14.0,zero-shot,kitchen utensil grip,lightweight,composite,-0.05194805194805195
14.0,zero-shot,kitchen utensil grip,heat resistant,steel,5.136986301369863
14.0,zero-shot,kitchen utensil grip,heat resistant,aluminum,-2.2054794520547945
14.0,zero-shot,kitchen utensil grip,heat resistant,titanium,3.041095890410959
14.0,zero-shot,kitchen utensil grip,heat resistant,glass,4.8493150684931505
14.0,zero-shot,kitchen utensil grip,heat resistant,wood,-1.9726027397260273
14.0,zero-shot,kitchen utensil grip,heat resistant,thermoplastic,-1.3424657534246576
14.0,zero-shot,kitchen utensil grip,heat resistant,elastomer,2.164383561643836
14.0,zero-shot,kitchen utensil grip,heat resistant,thermoset,2.5753424657534247
14.0,zero-shot,kitchen utensil grip,heat resistant,composite,1.1232876712328768
14.0,zero-shot,kitchen utensil grip,corrosion resistant,steel,3.4794520547945207
14.0,zero-shot,kitchen utensil grip,corrosion resistant,aluminum,2.0684931506849313
14.0,zero-shot,kitchen utensil grip,corrosion resistant,titanium,2.9452054794520546
14.0,zero-shot,kitchen utensil grip,corrosion resistant,glass,-1.4794520547945205
14.0,zero-shot,kitchen utensil grip,corrosion resistant,wood,-2.356164383561644
14.0,zero-shot,kitchen utensil grip,corrosion resistant,thermoplastic,3.589041095890411
14.0,zero-shot,kitchen utensil grip,corrosion resistant,elastomer,3.958904109589041
14.0,zero-shot,kitchen utensil grip,corrosion resistant,thermoset,2.808219178082192
