model_size,question_type,design,criteria,material,r2
8.0,few-shot,safety helmet,high strength,aluminum,0.9850084199285333
8.0,few-shot,safety helmet,high strength,titanium,0.9767696650077992
8.0,few-shot,safety helmet,high strength,glass,0.9840695884522669
8.0,few-shot,safety helmet,high strength,wood,0.943929044754817
8.0,few-shot,safety helmet,high strength,thermoplastic,0.9745152713831788
8.0,few-shot,safety helmet,high strength,elastomer,0.982993545743264
8.0,few-shot,safety helmet,high strength,thermoset,0.9841476655808903
8.0,few-shot,safety helmet,high strength,composite,0.9824373956594323
8.0,parallel,kitchen utensil grip,lightweight,steel,0.9735590832473773
8.0,parallel,kitchen utensil grip,lightweight,aluminum,0.9863994273443092
8.0,parallel,kitchen utensil grip,lightweight,titanium,0.9878632360080449
8.0,parallel,kitchen utensil grip,lightweight,glass,0.9872645064054257
8.0,parallel,kitchen utensil grip,lightweight,wood,0.9199743918053778
8.0,parallel,kitchen utensil grip,lightweight,thermoplastic,0.9494318656529368
8.0,parallel,kitchen utensil grip,lightweight,elastomer,0.8644024186285861
8.0,parallel,kitchen utensil grip,lightweight,thermoset,0.9741369082927986
8.0,parallel,kitchen utensil grip,lightweight,composite,0.9797679262124368
8.0,parallel,kitchen utensil grip,heat resistant,steel,0.9678661655061926
8.0,parallel,kitchen utensil grip,heat resistant,aluminum,0.9233713901947616
8.0,parallel,kitchen utensil grip,heat resistant,titanium,0.956198014488865
8.0,parallel,kitchen utensil grip,heat resistant,glass,0.9766224703419399
8.0,parallel,kitchen utensil grip,heat resistant,wood,0.9805276637261677
8.0,parallel,kitchen utensil grip,heat resistant,thermoplastic,0.9856622114216282
8.0,parallel,kitchen utensil grip,heat resistant,elastomer,0.9862570735650767
8.0,parallel,kitchen utensil grip,heat resistant,thermoset,0.9626218026796589
8.0,parallel,kitchen utensil grip,heat resistant,composite,0.9840716533526991
8.0,parallel,kitchen utensil grip,corrosion resistant,steel,0.9834335814048323
8.0,parallel,kitchen utensil grip,corrosion resistant,aluminum,0.9848122074116428
8.0,parallel,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
8.0,parallel,kitchen utensil grip,corrosion resistant,glass,0.9859702434981649
8.0,parallel,kitchen utensil grip,corrosion resistant,wood,0.9703183921004549
8.0,parallel,kitchen utensil grip,corrosion resistant,thermoplastic,0.976291780877961
8.0,parallel,kitchen utensil grip,corrosion resistant,elastomer,0.9794597499023056
8.0,parallel,kitchen utensil grip,corrosion resistant,thermoset,0.9803921568627451
8.0,parallel,kitchen utensil grip,corrosion resistant,composite,0.9753894784375705
8.0,parallel,kitchen utensil grip,high strength,steel,0.963850068664674
8.0,parallel,kitchen utensil grip,high strength,aluminum,0.9855472070954252
8.0,parallel,kitchen utensil grip,high strength,titanium,0.9786845446243624
8.0,parallel,kitchen utensil grip,high strength,glass,0.9618602484988606
8.0,parallel,kitchen utensil grip,high strength,wood,0.9705789307181272
8.0,parallel,kitchen utensil grip,high strength,thermoplastic,0.9778047862951066
8.0,parallel,kitchen utensil grip,high strength,elastomer,0.9796285200718994
8.0,parallel,kitchen utensil grip,high strength,thermoset,0.9860160666468313
8.0,parallel,kitchen utensil grip,high strength,composite,0.9735509285312324
8.0,parallel,spacecraft component,lightweight,steel,0.9636934020700956
8.0,parallel,spacecraft component,lightweight,aluminum,0.9784487628516552
8.0,parallel,spacecraft component,lightweight,titanium,0.9821866001976879
8.0,parallel,spacecraft component,lightweight,glass,0.9794902729603379
8.0,parallel,spacecraft component,lightweight,wood,0.9445636249476769
8.0,parallel,spacecraft component,lightweight,thermoplastic,0.9812669858936198
8.0,parallel,spacecraft component,lightweight,elastomer,0.9824670332919402
8.0,parallel,spacecraft component,lightweight,thermoset,0.9856255329516385
8.0,parallel,spacecraft component,lightweight,composite,0.9668886325503356
8.0,parallel,spacecraft component,heat resistant,steel,0.9383967391304348
8.0,parallel,spacecraft component,heat resistant,aluminum,0.9635300134245349
8.0,parallel,spacecraft component,heat resistant,titanium,0.9788663967611336
8.0,parallel,spacecraft component,heat resistant,glass,0.9841332097268772
8.0,parallel,spacecraft component,heat resistant,wood,0.9770380692975232
8.0,parallel,spacecraft component,heat resistant,thermoplastic,0.9684885563704714
8.0,parallel,spacecraft component,heat resistant,elastomer,0.9829790986859511
8.0,parallel,spacecraft component,heat resistant,thermoset,0.9823019801980198
8.0,parallel,spacecraft component,heat resistant,composite,0.9850727702450554
8.0,parallel,spacecraft component,corrosion resistant,steel,0.9753998785179187
8.0,parallel,spacecraft component,corrosion resistant,aluminum,0.9809843400447428
8.0,parallel,spacecraft component,corrosion resistant,titanium,0.972744151503899
8.0,parallel,spacecraft component,corrosion resistant,glass,0.9617117117117117
8.0,parallel,spacecraft component,corrosion resistant,wood,0.9781609195402299
8.0,parallel,spacecraft component,corrosion resistant,thermoplastic,0.9777070063694268
8.0,parallel,spacecraft component,corrosion resistant,elastomer,0.9753265602322206
8.0,parallel,spacecraft component,corrosion resistant,thermoset,0.9716976099018353
8.0,parallel,spacecraft component,corrosion resistant,composite,0.9832603181922989
8.0,parallel,spacecraft component,high strength,steel,0.9393478994839145
8.0,parallel,spacecraft component,high strength,aluminum,0.9828408530234088
8.0,parallel,spacecraft component,high strength,titanium,0.9752616555661275
8.0,parallel,spacecraft component,high strength,glass,0.9757883547891816
8.0,parallel,spacecraft component,high strength,wood,0.9735265400319546
8.0,parallel,spacecraft component,high strength,thermoplastic,0.9856208879877519
8.0,parallel,spacecraft component,high strength,elastomer,0.9641773055977145
8.0,parallel,spacecraft component,high strength,thermoset,0.9859653075016895
8.0,parallel,spacecraft component,high strength,composite,0.9725875881860576
8.0,parallel,underwater component,lightweight,steel,0.9646933899654898
8.0,parallel,underwater component,lightweight,aluminum,0.9812064066132782
8.0,parallel,underwater component,lightweight,titanium,0.960270415911429
8.0,parallel,underwater component,lightweight,glass,0.9735832606800349
8.0,parallel,underwater component,lightweight,wood,0.985489794689626
8.0,parallel,underwater component,lightweight,thermoplastic,0.9553376906318083
8.0,parallel,underwater component,lightweight,elastomer,0.9774835350505156
8.0,parallel,underwater component,lightweight,thermoset,0.9732417942310958
8.0,parallel,underwater component,lightweight,composite,0.9741995648119366
8.0,parallel,underwater component,heat resistant,steel,0.9535516647010795
8.0,parallel,underwater component,heat resistant,aluminum,0.9837258622614131
8.0,parallel,underwater component,heat resistant,titanium,0.9805931094635848
8.0,parallel,underwater component,heat resistant,glass,0.9853176989376629
8.0,parallel,underwater component,heat resistant,wood,0.9777395154347559
8.0,parallel,underwater component,heat resistant,thermoplastic,0.9867468671679198
8.0,parallel,underwater component,heat resistant,elastomer,0.9864369419015272
8.0,parallel,underwater component,heat resistant,thermoset,0.9810916874777025
8.0,parallel,underwater component,heat resistant,composite,0.9866686601380479
8.0,parallel,underwater component,corrosion resistant,steel,0.9718512430655435
8.0,parallel,underwater component,corrosion resistant,aluminum,0.9867576726189046
8.0,parallel,underwater component,corrosion resistant,titanium,0.978649896083565
8.0,parallel,underwater component,corrosion resistant,glass,0.9424332530954516
8.0,parallel,underwater component,corrosion resistant,wood,0.9769220010256888
8.0,parallel,underwater component,corrosion resistant,thermoplastic,0.9687298450015603
8.0,parallel,underwater component,corrosion resistant,elastomer,0.9707800603361586
8.0,parallel,underwater component,corrosion resistant,thermoset,0.9534246575342465
8.0,parallel,underwater component,corrosion resistant,composite,0.9761348808460958
8.0,parallel,underwater component,high strength,steel,0.9701222962092527
8.0,parallel,underwater component,high strength,aluminum,0.9836477987421384
8.0,parallel,underwater component,high strength,titanium,0.9772741501283416
8.0,parallel,underwater component,high strength,glass,0.9728817217562901
8.0,parallel,underwater component,high strength,wood,0.9748683710579167
8.0,parallel,underwater component,high strength,thermoplastic,0.983419109420452
8.0,parallel,underwater component,high strength,elastomer,0.9838069791919682
8.0,parallel,underwater component,high strength,thermoset,0.9845125091272434
8.0,parallel,underwater component,high strength,composite,0.9723810957254666
8.0,parallel,safety helmet,lightweight,steel,0.957314751351763
8.0,parallel,safety helmet,lightweight,aluminum,0.9789901129943502
8.0,parallel,safety helmet,lightweight,titanium,0.9725259122533012
8.0,parallel,safety helmet,lightweight,glass,0.980796812749004
8.0,parallel,safety helmet,lightweight,wood,0.9776915615906887
8.0,parallel,safety helmet,lightweight,thermoplastic,0.9374157519738109
8.0,parallel,safety helmet,lightweight,elastomer,0.9621655113658366
8.0,parallel,safety helmet,lightweight,thermoset,0.9653882625645348
8.0,parallel,safety helmet,lightweight,composite,0.9665689708580552
8.0,parallel,safety helmet,heat resistant,steel,0.8797127468581687
8.0,parallel,safety helmet,heat resistant,aluminum,0.9843477916732626
8.0,parallel,safety helmet,heat resistant,titanium,0.9659818181818182
8.0,parallel,safety helmet,heat resistant,glass,0.9789315937940761
8.0,parallel,safety helmet,heat resistant,wood,0.9697380920070566
8.0,parallel,safety helmet,heat resistant,thermoplastic,0.9837042354630294
8.0,parallel,safety helmet,heat resistant,elastomer,0.9509933774834437
8.0,parallel,safety helmet,heat resistant,thermoset,0.9655217619297326
8.0,parallel,safety helmet,heat resistant,composite,0.9848133549733364
8.0,parallel,safety helmet,corrosion resistant,steel,0.9849498327759197
8.0,parallel,safety helmet,corrosion resistant,aluminum,0.9666413949962093
8.0,parallel,safety helmet,corrosion resistant,titanium,0.966789899116486
8.0,parallel,safety helmet,corrosion resistant,glass,0.9740045343487926
8.0,parallel,safety helmet,corrosion resistant,wood,0.9715101047904192
8.0,parallel,safety helmet,corrosion resistant,thermoplastic,0.9747808008677574
8.0,parallel,safety helmet,corrosion resistant,elastomer,0.9859351241763812
8.0,parallel,safety helmet,corrosion resistant,thermoset,0.984502347760504
8.0,parallel,safety helmet,corrosion resistant,composite,0.9774967095759366
8.0,parallel,safety helmet,high strength,steel,0.9621747121988972
8.0,parallel,safety helmet,high strength,aluminum,0.9787858873783217
8.0,parallel,safety helmet,high strength,titanium,0.9767696650077992
8.0,parallel,safety helmet,high strength,glass,0.9744271150997648
8.0,parallel,safety helmet,high strength,wood,0.9675807931491487
8.0,parallel,safety helmet,high strength,thermoplastic,0.9824589845016536
8.0,parallel,safety helmet,high strength,elastomer,0.9857852679028788
8.0,parallel,safety helmet,high strength,thermoset,0.9841476655808903
8.0,parallel,safety helmet,high strength,composite,0.978330550918197
8.0,chain-of-thought,kitchen utensil grip,lightweight,steel,0.9735590832473773
8.0,chain-of-thought,kitchen utensil grip,lightweight,aluminum,0.9791338582677165
8.0,chain-of-thought,kitchen utensil grip,lightweight,titanium,0.9886781330189334
8.0,chain-of-thought,kitchen utensil grip,lightweight,glass,0.9799547852298417
8.0,chain-of-thought,kitchen utensil grip,lightweight,wood,0.9199743918053778
8.0,chain-of-thought,kitchen utensil grip,lightweight,thermoplastic,0.9316567800150388
8.0,chain-of-thought,kitchen utensil grip,lightweight,elastomer,0.8644024186285861
8.0,chain-of-thought,kitchen utensil grip,lightweight,thermoset,0.9224403843872345
8.0,chain-of-thought,kitchen utensil grip,lightweight,composite,0.9870078349697511
8.0,chain-of-thought,kitchen utensil grip,heat resistant,steel,0.9760305625731714
8.0,chain-of-thought,kitchen utensil grip,heat resistant,aluminum,0.9573987015894336
8.0,chain-of-thought,kitchen utensil grip,heat resistant,titanium,0.9663100348806011
8.0,chain-of-thought,kitchen utensil grip,heat resistant,glass,0.9842599054043576
8.0,chain-of-thought,kitchen utensil grip,heat resistant,wood,0.9731899670718321
8.0,chain-of-thought,kitchen utensil grip,heat resistant,thermoplastic,0.9781895504252734
8.0,chain-of-thought,kitchen utensil grip,heat resistant,elastomer,0.9578729902092877
8.0,chain-of-thought,kitchen utensil grip,heat resistant,thermoset,0.9626218026796589
8.0,chain-of-thought,kitchen utensil grip,heat resistant,composite,0.9783345436940208
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,steel,0.9784211778298841
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,aluminum,0.9740199406782689
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,titanium,0.9693423684289083
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,glass,0.985911046213347
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,wood,0.9836916378338452
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,thermoplastic,0.976291780877961
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,elastomer,0.9583577569363032
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,thermoset,0.9600911071499306
8.0,chain-of-thought,kitchen utensil grip,corrosion resistant,composite,0.9638462406863852
8.0,chain-of-thought,kitchen utensil grip,high strength,steel,0.9739882058324582
8.0,chain-of-thought,kitchen utensil grip,high strength,aluminum,0.9855472070954252
8.0,chain-of-thought,kitchen utensil grip,high strength,titanium,0.9842082989954786
8.0,chain-of-thought,kitchen utensil grip,high strength,glass,0.9618602484988606
8.0,chain-of-thought,kitchen utensil grip,high strength,wood,0.9705789307181272
8.0,chain-of-thought,kitchen utensil grip,high strength,thermoplastic,0.9842868304540324
8.0,chain-of-thought,kitchen utensil grip,high strength,elastomer,0.9851493623213216
8.0,chain-of-thought,kitchen utensil grip,high strength,thermoset,0.9761288993660312
8.0,chain-of-thought,kitchen utensil grip,high strength,composite,0.9858777500870917
8.0,chain-of-thought,spacecraft component,lightweight,steel,0.9735043759741038
8.0,chain-of-thought,spacecraft component,lightweight,aluminum,0.9687041012314993
8.0,chain-of-thought,spacecraft component,lightweight,titanium,0.9821866001976879
8.0,chain-of-thought,spacecraft component,lightweight,glass,0.9853717388025939
8.0,chain-of-thought,spacecraft component,lightweight,wood,0.9721902469652575
8.0,chain-of-thought,spacecraft component,lightweight,thermoplastic,0.9724343212113369
8.0,chain-of-thought,spacecraft component,lightweight,elastomer,0.9797173437407605
8.0,chain-of-thought,spacecraft component,lightweight,thermoset,0.9614143013765379
8.0,chain-of-thought,spacecraft component,lightweight,composite,0.9668886325503356
8.0,chain-of-thought,spacecraft component,heat resistant,steel,0.9795652173913043
8.0,chain-of-thought,spacecraft component,heat resistant,aluminum,0.946237933900147
8.0,chain-of-thought,spacecraft component,heat resistant,titanium,0.9865587044534413
8.0,chain-of-thought,spacecraft component,heat resistant,glass,0.9841332097268772
8.0,chain-of-thought,spacecraft component,heat resistant,wood,0.9770380692975232
8.0,chain-of-thought,spacecraft component,heat resistant,thermoplastic,0.9840600007371098
8.0,chain-of-thought,spacecraft component,heat resistant,elastomer,0.986264220830761
8.0,chain-of-thought,spacecraft component,heat resistant,thermoset,0.963490099009901
8.0,chain-of-thought,spacecraft component,heat resistant,composite,0.9865965916158727
8.0,chain-of-thought,spacecraft component,corrosion resistant,steel,0.9820560842275764
8.0,chain-of-thought,spacecraft component,corrosion resistant,aluminum,0.9576026556974814
8.0,chain-of-thought,spacecraft component,corrosion resistant,titanium,0.972744151503899
8.0,chain-of-thought,spacecraft component,corrosion resistant,glass,0.9723198198198199
8.0,chain-of-thought,spacecraft component,corrosion resistant,wood,0.9852729885057472
8.0,chain-of-thought,spacecraft component,corrosion resistant,thermoplastic,0.9683634258040743
8.0,chain-of-thought,spacecraft component,corrosion resistant,elastomer,0.9619013062409288
8.0,chain-of-thought,spacecraft component,corrosion resistant,thermoset,0.9441688006828852
8.0,chain-of-thought,spacecraft component,corrosion resistant,composite,0.9693336407655061
8.0,chain-of-thought,spacecraft component,high strength,steel,0.978054309554816
8.0,chain-of-thought,spacecraft component,high strength,aluminum,0.9853626445918535
8.0,chain-of-thought,spacecraft component,high strength,titanium,0.9832472475193693
8.0,chain-of-thought,spacecraft component,high strength,glass,0.9757883547891816
8.0,chain-of-thought,spacecraft component,high strength,wood,0.9810047931830286
8.0,chain-of-thought,spacecraft component,high strength,thermoplastic,0.9861381222327968
8.0,chain-of-thought,spacecraft component,high strength,elastomer,0.9745558432282831
8.0,chain-of-thought,spacecraft component,high strength,thermoset,0.9667042126605091
8.0,chain-of-thought,spacecraft component,high strength,composite,0.9813464067918212
8.0,chain-of-thought,underwater component,lightweight,steel,0.9646933899654898
8.0,chain-of-thought,underwater component,lightweight,aluminum,0.9810126582278481
8.0,chain-of-thought,underwater component,lightweight,titanium,0.986136285700289
8.0,chain-of-thought,underwater component,lightweight,glass,0.9832606800348735
8.0,chain-of-thought,underwater component,lightweight,wood,0.9327473056776446
8.0,chain-of-thought,underwater component,lightweight,thermoplastic,0.9553376906318083
8.0,chain-of-thought,underwater component,lightweight,elastomer,0.9257611806489432
8.0,chain-of-thought,underwater component,lightweight,thermoset,0.9465563669003663
8.0,chain-of-thought,underwater component,lightweight,composite,0.981755577341527
8.0,chain-of-thought,underwater component,heat resistant,steel,0.9834890683117119
8.0,chain-of-thought,underwater component,heat resistant,aluminum,0.9774305167987498
8.0,chain-of-thought,underwater component,heat resistant,titanium,0.9857174007849978
8.0,chain-of-thought,underwater component,heat resistant,glass,0.9868210062136701
8.0,chain-of-thought,underwater component,heat resistant,wood,0.9868404870249662
8.0,chain-of-thought,underwater component,heat resistant,thermoplastic,0.9844611528822055
8.0,chain-of-thought,underwater component,heat resistant,elastomer,0.9657437189320498
8.0,chain-of-thought,underwater component,heat resistant,thermoset,0.9731537638244738
8.0,chain-of-thought,underwater component,heat resistant,composite,0.9866686601380479
8.0,chain-of-thought,underwater component,corrosion resistant,steel,0.9849263126435923
8.0,chain-of-thought,underwater component,corrosion resistant,aluminum,0.9831046167896369
8.0,chain-of-thought,underwater component,corrosion resistant,titanium,0.978649896083565
8.0,chain-of-thought,underwater component,corrosion resistant,glass,0.9871776718427967
8.0,chain-of-thought,underwater component,corrosion resistant,wood,0.9868059116975151
8.0,chain-of-thought,underwater component,corrosion resistant,thermoplastic,0.9561635285550817
8.0,chain-of-thought,underwater component,corrosion resistant,elastomer,0.9707800603361586
8.0,chain-of-thought,underwater component,corrosion resistant,thermoset,0.9343013698630137
8.0,chain-of-thought,underwater component,corrosion resistant,composite,0.9824874665201566
8.0,chain-of-thought,underwater component,high strength,steel,0.9586978282630456
8.0,chain-of-thought,underwater component,high strength,aluminum,0.9845534591194969
8.0,chain-of-thought,underwater component,high strength,titanium,0.9838164402429099
8.0,chain-of-thought,underwater component,high strength,glass,0.9793413912185496
8.0,chain-of-thought,underwater component,high strength,wood,0.9856158063290452
8.0,chain-of-thought,underwater component,high strength,thermoplastic,0.9850302081002461
8.0,chain-of-thought,underwater component,high strength,elastomer,0.9858513480689822
8.0,chain-of-thought,underwater component,high strength,thermoset,0.9735213865723839
8.0,chain-of-thought,underwater component,high strength,composite,0.9840457555689344
8.0,chain-of-thought,safety helmet,lightweight,steel,0.957314751351763
8.0,chain-of-thought,safety helmet,lightweight,aluminum,0.9761652542372882
8.0,chain-of-thought,safety helmet,lightweight,titanium,0.9725259122533012
8.0,chain-of-thought,safety helmet,lightweight,glass,0.9857370517928287
8.0,chain-of-thought,safety helmet,lightweight,wood,0.98545101842871
8.0,chain-of-thought,safety helmet,lightweight,thermoplastic,0.9157932381502573
8.0,chain-of-thought,safety helmet,lightweight,elastomer,0.9430352786275801
8.0,chain-of-thought,safety helmet,lightweight,thermoset,0.9509535349278264
8.0,chain-of-thought,safety helmet,lightweight,composite,0.9764338647032192
8.0,chain-of-thought,safety helmet,heat resistant,steel,0.9858938189279303
8.0,chain-of-thought,safety helmet,heat resistant,aluminum,0.980607883488998
8.0,chain-of-thought,safety helmet,heat resistant,titanium,0.9659818181818182
8.0,chain-of-thought,safety helmet,heat resistant,glass,0.9622708039492243
8.0,chain-of-thought,safety helmet,heat resistant,wood,0.9850726014384584
8.0,chain-of-thought,safety helmet,heat resistant,thermoplastic,0.9837042354630294
8.0,chain-of-thought,safety helmet,heat resistant,elastomer,0.9812531839021905
8.0,chain-of-thought,safety helmet,heat resistant,thermoset,0.9513371788148925
8.0,chain-of-thought,safety helmet,heat resistant,composite,0.9807944972563567
8.0,chain-of-thought,safety helmet,corrosion resistant,steel,0.9849498327759197
8.0,chain-of-thought,safety helmet,corrosion resistant,aluminum,0.9542582764720748
8.0,chain-of-thought,safety helmet,corrosion resistant,titanium,0.9749984334858074
8.0,chain-of-thought,safety helmet,corrosion resistant,glass,0.9851863265171359
8.0,chain-of-thought,safety helmet,corrosion resistant,wood,0.9846089071856288
8.0,chain-of-thought,safety helmet,corrosion resistant,thermoplastic,0.9645665732622254
8.0,chain-of-thought,safety helmet,corrosion resistant,elastomer,0.9859351241763812
8.0,chain-of-thought,safety helmet,corrosion resistant,thermoset,0.9707807216018296
8.0,chain-of-thought,safety helmet,corrosion resistant,composite,0.9774967095759366
8.0,chain-of-thought,safety helmet,high strength,steel,0.9857792396246493
8.0,chain-of-thought,safety helmet,high strength,aluminum,0.9858504127818623
8.0,chain-of-thought,safety helmet,high strength,titanium,0.9853858723909975
8.0,chain-of-thought,safety helmet,high strength,glass,0.9802793993784671
8.0,chain-of-thought,safety helmet,high strength,wood,0.9833826078091549
8.0,chain-of-thought,safety helmet,high strength,thermoplastic,0.9824589845016536
8.0,chain-of-thought,safety helmet,high strength,elastomer,0.982993545743264
8.0,chain-of-thought,safety helmet,high strength,thermoset,0.978528773072747
8.0,chain-of-thought,safety helmet,high strength,composite,0.984440734557596
14.0,agentic,kitchen utensil grip,lightweight,steel,0.9735590832473773
14.0,agentic,kitchen utensil grip,lightweight,aluminum,0.9831066571224052
14.0,agentic,kitchen utensil grip,lightweight,titanium,0.9839621332963451
14.0,agentic,kitchen utensil grip,lightweight,glass,0.9799547852298417
14.0,agentic,kitchen utensil grip,lightweight,wood,0.8553848342580737
14.0,agentic,kitchen utensil grip,lightweight,thermoplastic,0.9316567800150388
14.0,agentic,kitchen utensil grip,lightweight,elastomer,0.8282194776791457
14.0,agentic,kitchen utensil grip,lightweight,thermoset,0.9857930952663424
14.0,agentic,kitchen utensil grip,lightweight,composite,0.9797679262124368
14.0,agentic,kitchen utensil grip,heat resistant,steel,0.9478094768624068
14.0,agentic,kitchen utensil grip,heat resistant,aluminum,0.9573987015894336
14.0,agentic,kitchen utensil grip,heat resistant,titanium,0.9663100348806011
14.0,agentic,kitchen utensil grip,heat resistant,glass,0.9862371094052881
14.0,agentic,kitchen utensil grip,heat resistant,wood,0.9863002561079719
14.0,agentic,kitchen utensil grip,heat resistant,thermoplastic,0.9441069258809235
14.0,agentic,kitchen utensil grip,heat resistant,elastomer,0.9479699991017695
14.0,agentic,kitchen utensil grip,heat resistant,thermoset,0.9475233455136013
14.0,agentic,kitchen utensil grip,heat resistant,composite,0.9862745098039216
14.0,agentic,kitchen utensil grip,corrosion resistant,steel,0.9614129880721786
14.0,agentic,kitchen utensil grip,corrosion resistant,aluminum,0.9862952506879177
14.0,agentic,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
14.0,agentic,kitchen utensil grip,corrosion resistant,glass,0.9568649117960456
14.0,agentic,kitchen utensil grip,corrosion resistant,wood,0.9836916378338452
14.0,agentic,kitchen utensil grip,corrosion resistant,thermoplastic,0.9670662357321115
14.0,agentic,kitchen utensil grip,corrosion resistant,elastomer,0.9229923798358735
14.0,agentic,kitchen utensil grip,corrosion resistant,thermoset,0.94451871657754
14.0,agentic,kitchen utensil grip,corrosion resistant,composite,0.9481824339580041
14.0,agentic,kitchen utensil grip,high strength,steel,0.9346069957185557
14.0,agentic,kitchen utensil grip,high strength,aluminum,0.9855472070954252
14.0,agentic,kitchen utensil grip,high strength,titanium,0.9698643561930641
14.0,agentic,kitchen utensil grip,high strength,glass,0.93491458891236
14.0,agentic,kitchen utensil grip,high strength,wood,0.9857639987345777
14.0,agentic,kitchen utensil grip,high strength,thermoplastic,0.9864860954365252
14.0,agentic,kitchen utensil grip,high strength,elastomer,0.9846357956004451
14.0,agentic,kitchen utensil grip,high strength,thermoset,0.9761288993660312
14.0,agentic,kitchen utensil grip,high strength,composite,0.9816973497333655
14.0,agentic,spacecraft component,lightweight,steel,0.9636934020700956
14.0,agentic,spacecraft component,lightweight,aluminum,0.9687041012314993
14.0,agentic,spacecraft component,lightweight,titanium,0.9854312604753105
14.0,agentic,spacecraft component,lightweight,glass,0.9698386367063792
14.0,agentic,spacecraft component,lightweight,wood,0.9445636249476769
14.0,agentic,spacecraft component,lightweight,thermoplastic,0.9801993011518053
14.0,agentic,spacecraft component,lightweight,elastomer,0.9857489208207676
14.0,agentic,spacecraft component,lightweight,thermoset,0.9446948471190157
14.0,agentic,spacecraft component,lightweight,composite,0.9668886325503356
14.0,agentic,spacecraft component,heat resistant,steel,0.9699184782608695
14.0,agentic,spacecraft component,heat resistant,aluminum,0.9760276161861535
14.0,agentic,spacecraft component,heat resistant,titanium,0.9704655870445345
14.0,agentic,spacecraft component,heat resistant,glass,0.9630250303073522
14.0,agentic,spacecraft component,heat resistant,wood,0.9770380692975232
14.0,agentic,spacecraft component,heat resistant,thermoplastic,0.9570817823314782
14.0,agentic,spacecraft component,heat resistant,elastomer,0.9664873445630127
14.0,agentic,spacecraft component,heat resistant,thermoset,0.9747524752475247
14.0,agentic,spacecraft component,heat resistant,composite,0.9850727702450554
14.0,agentic,spacecraft component,corrosion resistant,steel,0.9852196800971856
14.0,agentic,spacecraft component,corrosion resistant,aluminum,0.9384426643573645
14.0,agentic,spacecraft component,corrosion resistant,titanium,0.972744151503899
14.0,agentic,spacecraft component,corrosion resistant,glass,0.9798198198198198
14.0,agentic,spacecraft component,corrosion resistant,wood,0.9781609195402299
14.0,agentic,spacecraft component,corrosion resistant,thermoplastic,0.9387798073380007
14.0,agentic,spacecraft component,corrosion resistant,elastomer,0.9183599419448476
14.0,agentic,spacecraft component,corrosion resistant,thermoset,0.9248826291079812
14.0,agentic,spacecraft component,corrosion resistant,composite,0.9575974175697487
14.0,agentic,spacecraft component,high strength,steel,0.9194038489364781
14.0,agentic,spacecraft component,high strength,aluminum,0.9755769968751713
14.0,agentic,spacecraft component,high strength,titanium,0.9752616555661275
14.0,agentic,spacecraft component,high strength,glass,0.958013464036849
14.0,agentic,spacecraft component,high strength,wood,0.9735265400319546
14.0,agentic,spacecraft component,high strength,thermoplastic,0.965945297306244
14.0,agentic,spacecraft component,high strength,elastomer,0.9505401303455049
14.0,agentic,spacecraft component,high strength,thermoset,0.9764136066681686
14.0,agentic,spacecraft component,high strength,composite,0.9725875881860576
14.0,agentic,underwater component,lightweight,steel,0.9511105211928148
14.0,agentic,underwater component,lightweight,aluminum,0.9810126582278481
14.0,agentic,underwater component,lightweight,titanium,0.9761426541909567
14.0,agentic,underwater component,lightweight,glass,0.9832606800348735
14.0,agentic,underwater component,lightweight,wood,0.8973448130531639
14.0,agentic,underwater component,lightweight,thermoplastic,0.9797869765190027
14.0,agentic,underwater component,lightweight,elastomer,0.8983138512465088
14.0,agentic,underwater component,lightweight,thermoset,0.9811989034715315
14.0,agentic,underwater component,lightweight,composite,0.981755577341527
14.0,agentic,underwater component,heat resistant,steel,0.9834890683117119
14.0,agentic,underwater component,heat resistant,aluminum,0.967741935483871
14.0,agentic,underwater component,heat resistant,titanium,0.9713257740950719
14.0,agentic,underwater component,heat resistant,glass,0.9853176989376629
14.0,agentic,underwater component,heat resistant,wood,0.9777395154347559
14.0,agentic,underwater component,heat resistant,thermoplastic,0.9593182957393483
14.0,agentic,underwater component,heat resistant,elastomer,0.9660586158033244
14.0,agentic,underwater component,heat resistant,thermoset,0.9618266143417766
14.0,agentic,underwater component,heat resistant,composite,0.9866686601380479
14.0,agentic,underwater component,corrosion resistant,steel,0.9609428993032856
14.0,agentic,underwater component,corrosion resistant,aluminum,0.9645509384988824
14.0,agentic,underwater component,corrosion resistant,titanium,0.978649896083565
14.0,agentic,underwater component,corrosion resistant,glass,0.9560264942338855
14.0,agentic,underwater component,corrosion resistant,wood,0.9769220010256888
14.0,agentic,underwater component,corrosion resistant,thermoplastic,0.9403516071985852
14.0,agentic,underwater component,corrosion resistant,elastomer,0.9375664416032179
14.0,agentic,underwater component,corrosion resistant,thermoset,0.9109041095890411
